timestamp,表面温度_x,高频加速度RMS_x,高频加速度峭度_x,速度RMS_x,表面温度_y,高频加速度RMS_y,高频加速度峭度_y,速度RMS_y,表面温度,高频加速度RMS,高频加速度峭度,速度RMS
2022/10/19 19:32,29,0.09853621,2.57127666,0.244519591,22,0.065802805,2.62242985,0.2067563,47,1.28860939,2.85717034,0.241088852
2022/10/19 19:37,29,0.07342059,3.022434,0.265371144,22,0.06235198,2.58498168,0.1747652,47,1.20212948,2.80103087,0.224991739
2022/10/19 19:42,29,0.058594953,2.6093502,0.270350337,22,0.06313604,2.61256313,0.211945623,47,1.2943548,2.81153679,0.232906148
2022/10/19 19:47,29,0.061551012,2.695473,0.195971012,22,0.06181064,2.557857,0.153444856,47,1.294395,2.93229938,0.255683571
2022/10/19 19:52,29,0.08421851,2.870513,0.260310531,22,0.080453284,2.64450979,0.191159561,47,1.32734573,3.04556918,0.214341164
2022/10/19 19:57,29,0.062710136,2.6210773,0.271716535,22,0.068405166,2.68870687,0.168551937,47,1.40432084,2.86261821,0.224732161
2022/10/19 20:02,29,0.0632038,2.64284253,0.264319658,22,0.073046856,2.728455,0.132901788,47,1.25716245,2.96330452,0.229980856
2022/10/19 20:07,29,0.07863952,2.47436428,0.28713125,22,0.08070555,2.54063225,0.181774765,,,,
2022/10/19 20:12,29,0.106358044,2.57335687,0.2807225,22,0.064789355,2.479187,0.178449437,47,1.22839367,2.94010735,0.276974738
2022/10/19 20:17,29,0.06583622,2.81351352,0.268513262,22,0.06803424,2.57220984,0.158555344,47,1.30947328,2.85533166,0.226297751
2022/10/19 20:22,29,0.060516413,3.58541179,0.261521518,22,0.06507704,2.597098,0.190791056,48,1.18520749,2.786872,0.3063584
2022/10/19 20:27,29,0.113972723,2.29764557,0.3007563,22,0.07686511,2.82862163,0.179084048,48,1.25254309,2.79486442,0.2776817
2022/10/19 20:32,29,0.07242908,2.53247452,0.202468976,22,0.06338342,2.315735,0.253486454,48,1.31751907,2.98114371,0.196784452
2022/10/19 20:37,29,0.055217695,2.82398319,0.250954151,22,0.06794265,2.49479723,0.153138772,48,1.298554,2.83937383,0.2442622
2022/10/19 20:42,29,0.121404245,2.70910525,0.244607568,22,0.06490512,2.62705851,0.208611742,48,1.220355,3.42501521,0.228686318
2022/10/19 20:47,29,0.124029122,2.31263351,0.2538387,22,0.06866557,2.5698092,0.154259264,48,1.42534637,2.9787395,0.242385149
2022/10/19 20:52,29,0.07653175,3.52521849,0.279452682,22,0.072650604,2.45506239,0.208720431,48,1.35208976,2.95797729,0.625920832
2022/10/19 20:57,28,0.0748836,2.7046113,0.236502349,22,0.064205654,2.38773751,0.296875447,48,1.281875,2.80882931,0.464303166
2022/10/19 21:02,28,0.135874644,2.001373,0.281955332,22,0.06869003,2.51127744,0.309372038,47,1.70185637,2.60531974,0.594494343
2022/10/19 21:07,28,0.128108725,2.73002672,0.277228922,22,0.06958521,2.3202436,0.222783625,47,1.30869484,2.84572244,0.655604661
2022/10/19 21:12,28,0.059375305,3.053445,0.22110717,22,0.06775276,2.4623735,0.241138071,46,1.34382594,2.89322853,0.5055292
2022/10/19 21:17,28,0.09283923,3.16560435,0.242198929,22,0.069237694,2.513382,0.190801576,46,1.57234955,2.92168546,0.6295465
2022/10/19 21:22,28,0.145075619,2.09203982,0.291738033,22,0.06987393,2.54522824,0.195897624,46,1.55122042,3.039953,0.6011767
2022/10/19 21:27,28,0.054567296,2.72860837,0.2303746,22,0.068711355,2.48258615,0.17493704,45,1.42991984,2.83104682,0.4853389
2022/10/19 21:32,28,0.07146788,2.88584852,0.3213923,22,0.0671694,2.41719079,0.206482872,45,1.24,2.97068,0.582320869
2022/10/19 21:37,28,0.082767464,2.5796504,0.22983782,22,0.07053601,2.44482613,0.16049315,45,1.442164,2.79310465,0.4886379
2022/10/19 21:42,28,0.101878047,2.52190065,0.205572724,21,0.06608237,2.3874855,0.248098046,45,1.47060108,2.8402493,0.468206674
2022/10/19 21:47,28,0.04791805,2.96231246,0.236065954,21,0.069858775,2.57130575,0.1632135,44,1.4245075,2.78448987,0.7401479
2022/10/19 21:52,28,0.128951982,3.607451,0.3032487,21,0.066229045,2.47670674,0.189129874,44,1.34714568,3.13138628,0.590688348
2022/10/19 21:57,28,0.090601206,3.18539548,0.229420245,21,0.064525686,2.31432939,0.2257205,44,1.679477,2.95792127,0.479322255
2022/10/19 22:02,28,0.0566923,3.26879334,0.2667937,21,0.06860216,2.49453282,0.17895548,43,1.48915231,2.63931584,0.7337073
2022/10/19 22:07,28,0.205126271,1.808636,0.282102674,21,0.077403694,2.51722836,0.176311642,,,,
2022/10/19 22:12,28,0.08410373,2.60043931,0.30443,21,0.0704883,2.506568,0.114909187,42,1.6741302,2.82771373,0.5757481
2022/10/19 22:17,27,0.069672,2.61553836,0.276736,21,0.071982086,2.53475857,0.182498351,42,1.615733,2.96265078,0.6394826
2022/10/19 22:22,27,0.121470012,2.84750152,0.225203544,21,0.06894379,2.4128778,0.154417574,42,1.42459583,3.15960336,0.5598518
2022/10/19 22:27,27,0.09011321,2.69501519,0.253804147,21,0.065007664,2.43641257,0.178825423,42,1.52918637,2.706829,0.5335174
2022/10/19 22:32,27,0.101733848,2.583046,0.308765173,21,0.0702545,2.52210259,0.26339677,42,1.35290813,3.7200315,0.583957255
2022/10/19 22:37,27,0.14626421,2.05009651,0.276374817,21,0.06410666,2.44417644,0.210303709,42,1.42934144,2.657665,0.6118603
2022/10/19 22:42,27,0.07143896,3.29807329,0.233784914,21,0.064111635,2.54121923,0.2154679,42,1.4144491,2.72019529,0.558270037
2022/10/19 22:47,27,0.08930727,2.80485368,0.2683406,21,0.068682686,2.51599622,0.214546248,42,1.33086467,2.75511456,0.5435283
2022/10/19 22:52,27,0.0837811,2.57278013,0.284636766,21,0.06596514,2.48694873,0.236108378,42,1.4300828,2.81418157,0.588741541
2022/10/19 22:57,27,0.07593357,2.96350932,0.243175149,21,0.07186174,2.687435,0.152753666,42,1.33146513,2.72596836,0.5775724
2022/10/19 23:02,27,0.06907408,3.34507561,0.228589714,21,0.06502122,2.36132932,0.197160825,42,1.25658369,2.78817821,0.2804586
2022/10/19 23:07,27,0.08825996,3.06798172,0.2171504,21,0.061693307,2.420924,0.205013081,42,1.25557649,3.05817747,0.281144738
2022/10/19 23:12,27,0.104640067,2.86988187,0.2302051,21,0.064677425,2.54012752,0.233481243,43,1.29303753,2.78428769,0.2675846
2022/10/19 23:17,27,0.09023586,2.66430259,0.222403288,21,0.0701917,2.897138,0.19483985,43,1.21994424,3.28440285,0.280332863
2022/10/19 23:22,27,0.08860548,2.674953,0.2755994,21,0.062486958,2.50208235,0.250969321,44,1.3264817,2.9144876,0.256097764
2022/10/19 23:27,27,0.09269216,3.01200414,0.2042312,21,0.057102516,2.35861087,0.193236962,44,1.21714985,2.987782,0.291524053
2022/10/19 23:32,27,0.103591308,2.82584071,0.245636433,21,0.0680932,2.41038847,0.186044529,44,1.21603608,2.985915,0.20703131
2022/10/19 23:37,27,0.09817872,2.83912539,0.244224548,21,0.058290273,2.38814545,0.206252635,45,1.35615945,2.892686,0.303461641
2022/10/19 23:42,27,0.063857965,2.83999419,0.260059953,21,0.069996744,2.565467,0.22271204,45,1.26504326,2.75175166,0.319529057
2022/10/19 23:47,27,0.130708635,2.674315,0.25409013,22,0.06671901,2.873418,0.196779132,45,1.23756325,2.79449081,0.280180663
2022/10/19 23:52,27,0.0731988,2.86574173,0.29242453,22,0.061781105,2.57451153,0.23456122,45,1.218733,2.768618,0.287300169
2022/10/19 23:57,27,0.09775506,2.972982,0.231820449,22,0.07829638,2.85812187,0.2511232,45,1.261973,3.08350086,0.274502784
2022/10/20 0:02,27,0.107300505,2.23268056,0.386903465,22,0.06603496,2.63567424,0.2206207,45,1.37536812,2.77519178,0.330004722
2022/10/20 0:07,27,0.120538659,2.465737,0.3108762,22,0.0930166,2.56546879,0.220372215,,,,
2022/10/20 0:12,27,0.085702315,2.94820356,0.208362147,22,0.06667778,2.58061957,0.2296168,46,1.39828563,2.86327839,0.305278867
2022/10/20 0:17,27,0.114212908,2.539238,0.293216825,,,,,46,1.44002628,2.84991622,0.301842868
2022/10/20 0:22,26,0.07637607,2.83326483,0.209237635,22,0.06511321,2.551573,0.189440608,46,1.32576275,2.881713,0.258517057
2022/10/20 0:27,26,0.06879357,2.77542424,0.268459052,22,0.064282745,2.5339427,0.174184859,46,1.27255332,3.12716556,0.292657346
2022/10/20 0:32,26,0.07447594,2.63259864,0.2363826,22,0.065095246,2.658044,0.220760211,47,1.22421563,2.880121,0.2771459
2022/10/20 0:42,26,0.08338357,2.82971859,0.2864153,22,0.08031505,2.65518,0.264261037,46,1.40595865,2.829674,0.458931178
2022/10/20 0:47,26,0.124022245,2.28609872,0.290860742,22,0.089514725,2.70145488,0.24145636,45,1.45548666,2.964464,0.6974776
2022/10/20 0:52,26,0.07188356,2.71695518,0.208505839,22,0.0803631,2.99033117,0.192326054,45,1.32123446,2.82612514,0.5557303
2022/10/20 0:57,26,0.049889367,2.763309,0.222439736,22,0.06313108,2.37528515,0.139469057,47,0.02808763,2.99247932,0.146063238
2022/10/20 1:02,26,0.06698534,2.8537128,0.2030242,22,0.06695299,2.3236208,0.202046186,48,0.032393076,2.739398,0.147150517
2022/10/20 1:07,26,0.108308405,2.14280653,0.263600379,22,0.06429953,2.361783,0.09866066,49,0.029230576,2.948706,0.173626661
2022/10/20 1:12,26,0.059463505,2.981293,0.219959214,22,0.06450636,2.45129466,0.221294954,49,0.03155329,2.89660859,0.1318518
2022/10/20 1:17,26,0.0637493,2.83043718,0.234728,21,0.06337231,2.2199316,0.196542129,48,0.026785607,3.203171,0.09329093
2022/10/20 1:22,26,0.04220786,2.772595,0.161065772,21,0.06308788,2.35376668,0.160953075,48,0.03421548,2.8080864,0.07349757
2022/10/20 1:27,26,0.050529245,2.65693259,0.161186457,21,0.06354828,2.22907424,0.18477574,47,0.028536603,2.831717,0.111478575
2022/10/20 1:32,26,0.07266854,2.573193,0.2510385,21,0.06405162,2.32751966,0.113521062,46,0.027936729,2.90182638,0.09350738
2022/10/20 1:37,26,0.102464043,1.93502033,0.2010887,21,0.06159287,2.37622857,0.171811372,45,0.02880121,2.88285637,0.08798539
2022/10/20 1:42,26,0.0558891,2.88663149,0.182945877,21,0.06372099,2.32071376,0.169823885,45,0.03282057,2.87077522,0.107514314
2022/10/20 1:47,26,0.07608903,2.54814649,0.217528164,21,0.06285066,2.26249361,0.156237811,44,0.030006228,2.84491062,0.150964335
2022/10/20 1:52,26,0.05454782,3.06158018,0.20050475,21,0.061008774,2.36731219,0.169420555,44,0.028400103,2.867451,0.120865919
2022/10/20 1:57,26,0.056016598,2.8156743,0.3053887,21,0.064456694,2.539001,0.154765621,44,0.02968602,3.09691548,0.07195756
2022/10/20 2:02,25,0.109432891,2.225887,0.203304783,21,0.068677545,2.40319,0.180701882,43,0.028643487,3.020176,0.105630636
2022/10/20 2:07,25,0.1315869,2.13351035,0.239344627,21,0.06266067,2.23952675,0.168624878,,,,
2022/10/20 2:12,25,0.07998295,2.448635,0.266283721,21,0.063283086,2.23816228,0.17981115,43,0.028245319,2.99313283,0.0851377
2022/10/20 2:17,25,0.122069195,2.34749842,0.211160377,21,0.06318082,2.27100682,0.155984089,42,1.46336091,2.78676033,0.400030851
2022/10/20 2:22,25,0.08017493,2.79619837,0.2636046,21,0.06581582,2.4610424,0.191556215,39,1.38166392,2.704225,0.312407434
2022/10/20 2:27,25,0.08236053,2.90505624,0.251077145,21,0.07323321,2.757373,0.23168616,39,1.27760887,3.23944521,0.244958133
2022/10/20 2:32,25,0.08561365,2.41734028,0.180083334,21,0.06595705,2.71103144,0.199809283,40,1.34848368,2.957149,0.246849388
2022/10/20 2:37,25,0.076460086,2.85817981,0.2484661,21,0.05937884,2.615801,0.1868417,41,1.14258075,2.86324739,0.264182776
2022/10/20 2:42,25,0.092744365,2.86385584,0.222136959,21,0.06311748,2.606262,0.2621953,41,1.19338691,3.59002066,0.230677336
2022/10/20 2:47,25,0.072293095,3.08053875,0.240814254,21,0.067611024,2.5247643,0.2063392,41,1.35010087,3.13891125,0.296661347
2022/10/20 2:52,25,0.065318525,2.8059268,0.2004596,21,0.06664879,2.65029669,0.2161267,42,1.22897518,3.05268168,0.2537195
2022/10/20 2:57,25,0.080705546,2.63907433,0.245803952,21,0.07187836,2.80201769,0.234269857,42,1.08796644,3.05970383,0.293010235
2022/10/20 3:02,25,0.053760767,2.72929645,0.2432739,21,0.06618601,2.77213526,0.164748326,42,1.29259074,3.70143628,0.244947225
2022/10/20 3:07,25,0.07418093,2.43387318,0.2165668,21,0.0770196,2.5989728,0.2283407,43,1.27846408,3.08232212,0.2675441
2022/10/20 3:12,25,0.0961349,2.62744951,0.212995067,21,0.06513154,2.42992139,0.210233226,43,1.50155139,2.73596668,0.506494343
2022/10/20 3:17,25,0.117432691,2.57945156,0.256265461,21,0.07268558,2.61855,0.251821578,42,1.45350969,2.77985072,0.500049
2022/10/20 3:22,25,0.08698047,2.85502,0.247305334,21,0.06557875,2.420089,0.211509258,42,1.25218379,2.956384,0.341329932
2022/10/20 3:27,25,0.117541529,2.37998652,0.259700656,21,0.063714765,2.21468687,0.2510224,42,1.2418741,3.35734,0.301169157
2022/10/20 3:32,25,0.06812667,3.778539,0.245786637,21,0.0730581,2.61003232,0.225096732,42,1.26647115,3.20181918,0.248415515
2022/10/20 3:37,25,0.087611005,2.76152444,0.210360661,21,0.06652421,2.828365,0.240568131,43,1.23381865,3.0066762,0.299843818
2022/10/20 3:42,25,0.082461186,2.6411612,0.24828431,21,0.074375995,2.77526784,0.2740757,43,1.21271753,2.84340119,0.25709042
2022/10/20 3:47,25,0.055293914,2.7421658,0.235575244,21,0.062377606,2.50800037,0.2352277,43,1.312609,3.17223883,0.235795617
2022/10/20 3:52,25,0.09362768,2.472453,0.264782339,21,0.06742875,2.492234,0.168428972,43,1.30385232,2.93309784,0.233684927
2022/10/20 3:57,25,0.06307811,2.66422582,0.2552869,21,0.062347107,2.57587385,0.162611514,43,1.34744906,2.79482675,0.285389751
2022/10/20 4:02,25,0.07254108,2.8645153,0.280083746,21,0.06331478,2.56095028,0.213894263,44,1.22293329,2.83102536,0.245060235
2022/10/20 4:07,25,0.05962141,3.18707919,0.210256577,21,0.069103,3.250461,0.157392755,,,,
2022/10/20 4:12,25,0.04720459,2.693776,0.2590786,22,0.0676975,2.604193,0.1466739,45,1.23333287,2.82378721,0.251021236
2022/10/20 4:17,25,0.09783496,2.92221522,0.186404154,22,0.071156,2.651734,0.250804931,45,1.34377515,2.99452782,0.289011836
2022/10/20 4:22,25,0.09344271,2.49146771,0.225017875,22,0.07415386,2.59187818,0.1973346,45,1.23801041,3.139318,0.3066526
2022/10/20 4:27,25,0.07784991,3.84086847,0.2168454,22,0.06410047,2.44090748,0.181693062,45,1.2575711,2.93125081,0.290206283
2022/10/20 4:32,25,0.12479689,3.00094271,0.256457776,22,0.07656273,2.64444542,0.180465385,46,1.19514573,3.06819844,0.298662573
2022/10/20 4:37,25,0.1118107,2.50401,0.23413974,22,0.061315984,2.72874236,0.213543639,46,1.2292366,2.80075765,0.315352172
2022/10/20 4:42,25,0.07435931,2.9164207,0.218684375,22,0.07748782,2.61258674,0.18402493,45,1.26201093,3.2212317,0.354385436
2022/10/20 4:47,25,0.144746333,2.033195,0.2312191,22,0.06374741,2.35569334,0.285664141,45,1.30840874,3.0256,0.248674124
2022/10/20 4:52,24,0.060226757,3.19671345,0.251750678,22,0.07964121,2.53251815,0.1966853,45,1.36586,2.92128944,0.5213085
2022/10/20 4:57,24,0.10050115,2.726077,0.246416226,22,0.069742344,2.577984,0.264870852,45,1.74873185,2.96469522,0.6986087
2022/10/20 5:02,24,0.08298532,2.74714541,0.174465269,22,0.07147672,2.66739225,0.2507394,44,1.39563513,3.17897654,0.5765532
2022/10/20 5:07,24,0.08499411,2.41520476,0.198055744,22,0.072605416,2.42578268,0.246989489,44,1.50222015,2.59294152,0.562711537
2022/10/20 5:12,24,0.06682959,2.9320662,0.204599231,21,0.07109465,2.505183,0.178886518,43,1.57232213,2.649908,0.496350646
2022/10/20 5:17,24,0.118272595,2.38566756,0.244723618,21,0.08068474,2.6378262,0.24816671,43,1.41947067,2.77819085,0.614448845
2022/10/20 5:22,25,0.08455985,2.65904617,0.2051467,21,0.065481216,2.415415,0.177259743,43,1.41042912,3.20711541,0.5250217
2022/10/20 5:27,25,0.064302154,2.76547885,0.156335,21,0.06590986,2.60194,0.174237862,43,1.67053306,2.87573266,0.4463817
2022/10/20 5:32,25,0.071270786,2.61917448,0.255203247,21,0.07599787,2.54214835,0.221978441,43,1.44003713,2.9244256,0.703767836
2022/10/20 5:37,25,0.136317864,2.06702852,0.295484215,21,0.06441211,2.487758,0.207924455,42,1.3837043,3.16791654,0.5262575
2022/10/20 5:42,25,0.08366866,2.59048867,0.185085267,21,0.08169275,2.68953776,0.138034731,42,1.58500528,2.65925765,0.5716047
2022/10/20 5:47,25,0.096045815,2.7873342,0.202209875,21,0.06856297,2.51828313,0.1553162,42,1.497968,2.84900618,0.56906426
2022/10/20 5:52,25,0.08489808,3.01163483,0.202331677,21,0.06574152,2.379996,0.208627626,42,1.34571409,2.91568565,0.524876952
2022/10/20 5:57,25,0.122682519,2.62716937,0.21859847,21,0.06918795,2.53404021,0.161116436,42,1.43161333,3.05636358,0.5449647
2022/10/20 6:02,25,0.06518123,2.83021045,0.261421353,21,0.0673433,2.540244,0.111102909,42,1.22371757,2.919389,0.5992021
2022/10/20 6:07,24,0.092666574,2.54946613,0.255067021,21,0.07083297,2.53670168,0.145126075,,,,
2022/10/20 6:12,24,0.07833985,2.57340336,0.2224928,21,0.06746388,2.50486612,0.211154789,41,1.40178478,2.85255671,0.5626051
2022/10/20 6:17,24,0.08684349,3.0554142,0.164995462,21,0.06687158,2.4831574,0.177588418,41,1.482533,2.77264285,0.5265198
2022/10/20 6:22,25,0.07810985,2.85426617,0.2355251,21,0.06734746,2.53300834,0.155908883,41,1.41239607,2.82460785,0.624439
2022/10/20 6:27,25,0.1478675,2.390667,0.197289526,21,0.067893915,2.57383323,0.178123131,41,1.50475812,2.93345881,0.5436621
2022/10/20 6:32,24,0.0901574,2.30961084,0.2526667,20,0.07481293,2.608775,0.148272127,40,1.301523,3.28322124,0.295291573
2022/10/20 6:37,24,0.101245336,3.45265865,0.2362452,20,0.06414248,2.352222,0.2536826,40,1.26647818,3.1169126,0.210356966
2022/10/20 6:42,24,0.112316355,2.368326,0.229519442,20,0.064257816,2.76892161,0.20330061,40,1.17286384,2.930987,0.2902083
2022/10/20 6:47,24,0.057249118,2.93981361,0.227989763,21,0.06458209,2.52706218,0.1649724,41,1.30306852,2.90205956,0.3352753
2022/10/20 6:52,24,0.06504997,2.88438725,0.217224,21,0.07123098,2.59878969,0.191563845,41,1.3156774,3.17994475,0.2592732
2022/10/20 6:57,24,0.058334593,2.758728,0.206072509,21,0.065453865,2.64486432,0.246817142,42,1.21769869,3.22492671,0.239517212
2022/10/20 7:02,24,0.07998813,2.672262,0.219685316,21,0.059769407,2.70489359,0.168354735,42,1.27015841,2.91995144,0.229667529
2022/10/20 7:07,24,0.13352932,2.00527859,0.262204468,21,0.069145,2.63762832,0.180845171,41,1.19335139,2.90864849,0.242696047
2022/10/20 7:12,24,0.09017135,3.0249958,0.167345643,21,0.07118788,2.54590726,0.190343559,42,1.20691788,3.05408049,0.292399883
2022/10/20 7:17,24,0.07721682,2.85428858,0.182992414,21,0.06985108,2.52585244,0.227728859,42,1.380397,2.95924759,0.433833748
2022/10/20 7:22,24,0.144362941,1.92437947,0.191478118,21,0.0712472,2.46343,0.255684346,42,1.47616327,3.12170625,0.640278757
2022/10/20 7:27,24,0.065696634,2.67905521,0.237653092,21,0.063688345,2.339194,0.2932944,42,1.68819427,2.64669132,0.62117815
2022/10/20 7:32,24,0.07745422,2.76429653,0.275751,21,0.06526617,2.273726,0.138755709,44,0.031706598,3.12661529,0.113634437
2022/10/20 7:37,24,0.171161532,1.79097974,0.22435385,21,0.06337745,2.247425,0.147780657,46,0.030342355,3.19594669,0.131857723
2022/10/20 7:42,24,0.05885144,2.763233,0.166834891,20,0.064301856,2.359138,0.226406544,46,0.02941883,3.048771,0.111421876
2022/10/20 7:47,24,0.053740934,2.82723117,0.17739439,20,0.062385906,2.36602521,0.126010284,46,0.029791499,2.77404761,0.113421276
2022/10/20 7:52,24,0.06702955,3.28984451,0.190589443,20,0.06332678,2.332418,0.144512862,46,0.028617477,3.164031,0.108876504
2022/10/20 7:57,24,0.081699036,2.87700558,0.232225254,20,0.062446427,2.22539377,0.115238078,45,0.030406581,2.87417984,0.09521775
2022/10/20 8:02,24,0.06850641,2.867766,0.234195441,20,0.060198657,2.36997533,0.1314135,45,0.027338494,3.25166774,0.102519013
2022/10/20 8:07,24,0.07123625,2.70550537,0.176174253,20,0.061963663,2.255263,0.145887569,,,,
2022/10/20 8:12,24,0.05209123,3.15124416,0.158215463,,,,,44,0.02780776,2.90386271,0.087302886
2022/10/20 8:17,24,0.102409191,2.374764,0.249401763,20,0.061272003,2.30337715,0.125774235,44,0.03605289,2.85331225,0.184388429
2022/10/20 8:22,24,0.08398823,2.7569685,0.244311675,20,0.067401275,2.268684,0.09328912,43,0.028198386,3.12450647,0.168803
2022/10/20 8:27,24,0.07723096,2.70831823,0.197203055,20,0.06822446,2.32148457,0.161847249,42,0.030836126,3.08398128,0.119377039
2022/10/20 8:32,24,0.109403908,2.11511827,0.206975952,20,0.06298202,2.13081527,0.167740464,41,0.030482085,3.035848,0.08097774
2022/10/20 8:37,24,0.072097525,2.547964,0.1789872,20,0.062875435,2.32469821,0.140800133,41,0.028730977,2.89882517,0.097422645
2022/10/20 8:42,24,0.054300744,2.875593,0.230982155,20,0.0641284,2.39510059,0.12829417,41,0.028420262,2.962234,0.058449034
2022/10/20 8:47,24,0.06807,3.27908778,0.191801667,20,0.06570414,2.44123244,0.17540963,41,0.031431366,2.98993015,0.062036533
2022/10/20 8:52,24,0.09001203,2.551258,0.253512084,20,0.061619703,2.32860041,0.1677789,40,0.026714314,2.98608923,0.09817899
2022/10/20 8:57,24,0.07635011,2.45462871,0.190288171,20,0.06524506,2.31594038,0.120493546,40,0.03047206,3.11413646,0.09850535
2022/10/20 9:02,24,0.07687429,3.07547188,0.183805376,20,0.06343159,2.374843,0.153910562,39,0.034626298,3.02501488,0.106803589
2022/10/20 9:07,24,0.068711825,2.76509929,0.191921741,20,0.06584578,2.487947,0.1315899,39,0.027978849,2.88543224,0.06726882
2022/10/20 9:12,24,0.07463583,3.22908521,0.2181458,19,0.06487677,2.47641087,0.183052942,36,1.21759236,2.83586121,0.2323698
2022/10/20 9:17,24,0.084268086,2.65691662,0.249897346,20,0.06761012,2.72145319,0.218060553,36,1.18153584,2.908347,0.271360427
2022/10/20 9:22,24,0.132397413,2.600279,0.188610554,20,0.066006444,2.62031746,0.190033823,36,1.34084535,2.99984717,0.234660313
2022/10/20 9:27,24,0.087931484,2.46212053,0.250182658,20,0.084311806,2.635136,0.206077978,37,1.20938814,3.1388123,0.298015267
2022/10/20 9:32,24,0.105142109,2.90946341,0.23420912,20,0.069248185,2.550223,0.214335814,38,1.23108184,2.77334452,0.245909
2022/10/20 9:37,24,0.133133009,2.307164,0.186441153,20,0.060014173,2.77563715,0.190214813,39,1.15381813,2.861039,0.234609649
2022/10/20 9:42,24,0.077841036,2.78052568,0.267251372,20,0.07488003,2.58562946,0.212775663,40,1.26258636,3.313041,0.18292211
2022/10/20 9:47,24,0.100397058,2.9340694,0.231177226,20,0.06671667,2.672275,0.2463749,40,1.39836919,2.96383858,0.262157828
2022/10/20 9:52,24,0.137521535,2.5332408,0.221788019,20,0.067979254,2.56502557,0.1973121,41,1.26311719,3.02057481,0.264230847
2022/10/20 9:57,24,0.09394626,2.70969677,0.233152166,21,0.06642233,2.707039,0.138537437,41,1.19973,2.77098823,0.225920647
2022/10/20 10:02,24,0.065904595,2.65947437,0.226802722,21,0.07975272,2.578435,0.2704658,41,1.25613391,3.18977833,0.235721439
2022/10/20 10:07,24,0.156856418,2.343486,0.212835878,21,0.07001276,2.74492812,0.196697339,,,,
2022/10/20 10:12,24,0.06750193,2.741351,0.229217544,21,0.068216294,2.706643,0.235137656,42,1.22577846,2.867488,0.248857215
2022/10/20 10:17,24,0.1263525,2.214241,0.232508734,21,0.064801306,2.74229884,0.17444618,42,1.19880986,3.04804444,0.254728854
2022/10/20 10:22,24,0.111275524,2.409537,0.261302561,21,0.061740436,2.49586177,0.194115683,42,1.373857,2.99166131,0.2602873
2022/10/20 10:27,24,0.065448515,2.821262,0.254103869,21,0.06273578,2.54921985,0.2261299,42,1.42940986,2.81193686,0.435283184
2022/10/20 10:32,24,0.079149075,2.85376239,0.201678023,21,0.06875827,2.49923778,0.231193244,42,1.45101547,2.98502326,0.4613556
2022/10/20 10:37,24,0.08666722,2.5593164,0.189798176,21,0.07189406,2.53770018,0.208222851,42,1.22923982,3.04284072,0.2761703
2022/10/20 10:42,24,0.085172884,3.29733515,0.308725744,21,0.06893436,2.61434436,0.199125439,42,1.27172959,2.97574377,0.246808976
2022/10/20 10:47,24,0.136402547,2.19890356,0.203950465,21,0.05889771,2.4240284,0.232315153,43,1.3393563,3.09836721,0.28334856
2022/10/20 10:52,24,0.082479544,2.66628933,0.201444447,21,0.08055126,2.72468066,0.221868992,43,1.22458267,3.01172137,0.290531039
2022/10/20 10:57,24,0.0853932,2.77436,0.202632546,21,0.06319151,2.583332,0.147790924,44,1.31790423,2.83131242,0.260495
2022/10/20 11:02,24,0.143457726,2.140598,0.2463936,21,0.06339721,2.52741671,0.198985934,44,1.33720851,2.85555029,0.286250561
2022/10/20 11:07,24,0.065648556,2.796233,0.180726573,21,0.06342843,2.55245352,0.146465778,44,1.41259968,2.77529621,0.229433358
2022/10/20 11:12,24,0.101448894,2.60732579,0.239418954,21,0.06550782,2.50741887,0.311365068,44,1.30385137,2.79343128,0.459020048
2022/10/20 11:17,24,0.074232966,3.18761539,0.1874711,21,0.07819855,2.6352613,0.316814274,43,1.45780563,2.88649535,0.484676838
2022/10/20 11:22,24,0.088859715,2.96838665,0.249731913,21,0.06213935,2.32251859,0.1730431,45,0.037963167,3.71640468,0.141718566
2022/10/20 11:27,24,0.06884363,2.844111,0.199556515,21,0.061489534,2.35804152,0.1160582,46,0.028133504,3.06295228,0.082100846
2022/10/20 11:32,24,0.072967835,3.65592957,0.240200132,21,0.058958557,2.352938,0.1542469,47,0.028780641,2.82671714,0.133375391
2022/10/20 11:37,24,0.09294874,3.02052569,0.226804808,21,0.062186718,2.285144,0.138240322,46,0.02865549,3.13226986,0.080869995
2022/10/20 11:42,24,0.079179384,3.12770462,0.19622913,21,0.06243808,2.35302019,0.139200673,46,0.032368295,2.90885139,0.1148051
2022/10/20 11:47,24,0.0625425,2.69208646,0.243778378,21,0.0652327,2.437123,0.110883065,45,0.030500742,2.90855384,0.116855912
2022/10/20 11:52,24,0.06179917,3.06354761,0.186473325,21,0.063404754,2.35271,0.135045767,45,0.031146476,2.7921772,0.144135326
2022/10/20 11:57,24,0.09196054,2.6484313,0.2865514,21,0.06177221,2.30975032,0.190738514,45,0.028329687,2.84310818,0.079597145
2022/10/20 12:02,24,0.074614495,2.56023121,0.179801032,21,0.064105384,2.283844,0.1334369,44,0.030736022,3.190325,0.09154423
2022/10/20 12:07,24,0.122502223,2.2760973,0.226306766,21,0.06683727,2.32025957,0.152663618,,,,
2022/10/20 12:12,24,0.09774656,2.984365,0.1853371,21,0.06445674,2.2472477,0.105566271,42,0.027742548,2.92806244,0.178259939
