timestamp,表面温度,高频加速度RMS,高频加速度峭度,高频加速度有效值,速度有效值,速度RMS
2022-10-19 18:57:10,21.0,0.06541494,2.56131482,,,0.177260488
2022-10-19 19:02:10,21.0,0.0612296872,2.468496,,,0.220327333
2022-10-19 19:07:10,21.0,0.067175,2.599496,,,0.172872722
2022-10-19 19:12:10,21.0,0.06968878,2.57020974,,,0.175291091
2022-10-19 19:17:10,22.0,0.06314089,2.663505,,,0.235468775
2022-10-19 19:22:10,22.0,0.06221195,2.503383,,,0.24332945
2022-10-19 19:27:10,22.0,0.0615750477,2.41847849,,,0.183123112
2022-10-19 19:32:10,22.0,0.0658028051,2.62242985,,,0.2067563
2022-10-19 19:37:10,22.0,0.06235198,2.58498168,,,0.1747652
2022-10-19 19:42:10,22.0,0.06313604,2.61256313,,,0.211945623
2022-10-19 19:47:10,22.0,0.06181064,2.557857,,,0.153444856
2022-10-19 19:52:10,22.0,0.0804532841,2.64450979,,,0.191159561
2022-10-19 19:57:10,22.0,0.0684051663,2.68870687,,,0.168551937
2022-10-19 20:02:10,22.0,0.0730468556,2.728455,,,0.132901788
2022-10-19 20:07:10,22.0,0.08070555,2.54063225,,,0.181774765
2022-10-19 20:12:10,22.0,0.0647893548,2.479187,,,0.178449437
2022-10-19 20:17:10,22.0,0.06803424,2.57220984,,,0.158555344
2022-10-19 20:22:10,22.0,0.06507704,2.597098,,,0.190791056
2022-10-19 20:27:10,22.0,0.07686511,2.82862163,,,0.179084048
2022-10-19 20:32:10,22.0,0.06338342,2.315735,,,0.253486454
2022-10-19 20:37:10,22.0,0.06794265,2.49479723,,,0.153138772
2022-10-19 20:42:10,22.0,0.06490512,2.62705851,,,0.208611742
2022-10-19 20:47:10,22.0,0.06866557,2.5698092,,,0.154259264
2022-10-19 20:52:10,22.0,0.072650604,2.45506239,,,0.208720431
2022-10-19 20:57:10,22.0,0.064205654,2.38773751,,,0.296875447
2022-10-19 21:02:10,22.0,0.06869003,2.51127744,,,0.309372038
2022-10-19 21:07:10,22.0,0.06958521,2.3202436,,,0.222783625
2022-10-19 21:12:10,22.0,0.06775276,2.4623735,,,0.241138071
2022-10-19 21:17:10,22.0,0.0692376941,2.513382,,,0.190801576
2022-10-19 21:22:10,22.0,0.06987393,2.54522824,,,0.195897624
2022-10-19 21:27:10,22.0,0.0687113553,2.48258615,,,0.17493704
2022-10-19 21:32:10,22.0,0.0671694,2.41719079,,,0.206482872
2022-10-19 21:37:10,22.0,0.07053601,2.44482613,,,0.16049315
2022-10-19 21:42:10,21.0,0.06608237,2.3874855,,,0.248098046
2022-10-19 21:47:10,21.0,0.0698587745,2.57130575,,,0.1632135
2022-10-19 21:52:10,21.0,0.0662290454,2.47670674,,,0.189129874
2022-10-19 21:57:10,21.0,0.0645256862,2.31432939,,,0.2257205
2022-10-19 22:02:10,21.0,0.06860216,2.49453282,,,0.17895548
2022-10-19 22:07:10,21.0,0.0774036944,2.51722836,,,0.176311642
2022-10-19 22:12:10,21.0,0.0704883,2.506568,,,0.114909187
2022-10-19 22:17:10,21.0,0.0719820857,2.53475857,,,0.182498351
2022-10-19 22:22:10,21.0,0.06894379,2.4128778,,,0.154417574
2022-10-19 22:27:10,21.0,0.0650076643,2.43641257,,,0.178825423
2022-10-19 22:32:10,21.0,0.0702545,2.52210259,,,0.26339677
2022-10-19 22:37:10,21.0,0.06410666,2.44417644,,,0.210303709
2022-10-19 22:42:10,21.0,0.0641116351,2.54121923,,,0.2154679
2022-10-19 22:47:10,21.0,0.0686826855,2.51599622,,,0.214546248
2022-10-19 22:52:10,21.0,0.06596514,2.48694873,,,0.236108378
2022-10-19 22:57:10,21.0,0.07186174,2.687435,,,0.152753666
2022-10-19 23:02:10,21.0,0.06502122,2.36132932,,,0.197160825
2022-10-19 23:07:10,21.0,0.061693307,2.420924,,,0.205013081
2022-10-19 23:12:10,21.0,0.0646774247,2.54012752,,,0.233481243
2022-10-19 23:17:10,21.0,0.0701917,2.897138,,,0.19483985
2022-10-19 23:22:10,21.0,0.0624869578,2.50208235,,,0.250969321
2022-10-19 23:27:10,21.0,0.0571025163,2.35861087,,,0.193236962
2022-10-19 23:32:10,21.0,0.0680932,2.41038847,,,0.186044529
2022-10-19 23:37:10,21.0,0.058290273,2.38814545,,,0.206252635
2022-10-19 23:42:10,21.0,0.0699967444,2.565467,,,0.22271204
2022-10-19 23:47:10,22.0,0.06671901,2.873418,,,0.196779132
2022-10-19 23:52:10,22.0,0.0617811047,2.57451153,,,0.23456122
2022-10-19 23:57:10,22.0,0.07829638,2.85812187,,,0.2511232
2022-10-20 00:02:10,22.0,0.06603496,2.63567424,,,0.2206207
2022-10-20 00:07:10,22.0,0.0930166,2.56546879,,,0.220372215
2022-10-20 00:12:10,22.0,0.06667778,2.58061957,,,0.2296168
2022-10-20 00:22:10,22.0,0.06511321,2.551573,,,0.189440608
2022-10-20 00:27:10,22.0,0.0642827451,2.5339427,,,0.174184859
2022-10-20 00:32:10,22.0,0.0650952458,2.658044,,,0.220760211
2022-10-20 00:37:10,22.0,0.0622403957,2.50118113,,,0.216329142
2022-10-20 00:42:10,22.0,0.08031505,2.65518,,,0.264261037
2022-10-20 00:47:10,22.0,0.0895147249,2.70145488,,,0.24145636
2022-10-20 00:52:10,22.0,0.0803631,2.99033117,,,0.192326054
2022-10-20 00:57:10,22.0,0.06313108,2.37528515,,,0.139469057
2022-10-20 01:02:10,22.0,0.06695299,2.3236208,,,0.202046186
2022-10-20 01:07:10,22.0,0.06429953,2.361783,,,0.09866066
2022-10-20 01:12:10,22.0,0.06450636,2.45129466,,,0.221294954
2022-10-20 01:17:10,21.0,0.06337231,2.2199316,,,0.196542129
2022-10-20 01:22:10,21.0,0.06308788,2.35376668,,,0.160953075
2022-10-20 01:27:10,21.0,0.06354828,2.22907424,,,0.18477574
2022-10-20 01:32:10,21.0,0.06405162,2.32751966,,,0.113521062
2022-10-20 01:37:10,21.0,0.06159287,2.37622857,,,0.171811372
2022-10-20 01:42:10,21.0,0.06372099,2.32071376,,,0.169823885
2022-10-20 01:47:10,21.0,0.06285066,2.26249361,,,0.156237811
2022-10-20 01:52:10,21.0,0.0610087737,2.36731219,,,0.169420555
2022-10-20 01:57:10,21.0,0.0644566938,2.539001,,,0.154765621
2022-10-20 02:02:10,21.0,0.0686775446,2.40319,,,0.180701882
2022-10-20 02:07:10,21.0,0.06266067,2.23952675,,,0.168624878
2022-10-20 02:12:10,21.0,0.0632830858,2.23816228,,,0.17981115
2022-10-20 02:17:10,21.0,0.06318082,2.27100682,,,0.155984089
2022-10-20 02:22:10,21.0,0.06581582,2.4610424,,,0.191556215
2022-10-20 02:27:10,21.0,0.07323321,2.757373,,,0.23168616
2022-10-20 02:32:10,21.0,0.06595705,2.71103144,,,0.199809283
2022-10-20 02:37:10,21.0,0.05937884,2.615801,,,0.1868417
2022-10-20 02:42:10,21.0,0.06311748,2.606262,,,0.2621953
2022-10-20 02:47:10,21.0,0.0676110238,2.5247643,,,0.2063392
2022-10-20 02:52:10,21.0,0.06664879,2.65029669,,,0.2161267
2022-10-20 02:57:10,21.0,0.07187836,2.80201769,,,0.234269857
2022-10-20 03:02:10,21.0,0.06618601,2.77213526,,,0.164748326
2022-10-20 03:07:10,21.0,0.0770196,2.5989728,,,0.2283407
2022-10-20 03:12:10,21.0,0.06513154,2.42992139,,,0.210233226
2022-10-20 03:17:10,21.0,0.07268558,2.61855,,,0.251821578
2022-10-20 03:22:10,21.0,0.06557875,2.420089,,,0.211509258
2022-10-20 03:27:10,21.0,0.063714765,2.21468687,,,0.2510224
2022-10-20 03:32:10,21.0,0.0730581,2.61003232,,,0.225096732
2022-10-20 03:37:10,21.0,0.06652421,2.828365,,,0.240568131
2022-10-20 03:42:10,21.0,0.0743759945,2.77526784,,,0.2740757
2022-10-20 03:47:10,21.0,0.0623776056,2.50800037,,,0.2352277
2022-10-20 03:52:10,21.0,0.06742875,2.492234,,,0.168428972
2022-10-20 03:57:10,21.0,0.0623471066,2.57587385,,,0.162611514
2022-10-20 04:02:10,21.0,0.06331478,2.56095028,,,0.213894263
2022-10-20 04:07:10,21.0,0.069103,3.250461,,,0.157392755
2022-10-20 04:12:10,22.0,0.0676975,2.604193,,,0.1466739
2022-10-20 04:17:10,22.0,0.071156,2.651734,,,0.250804931
2022-10-20 04:22:10,22.0,0.07415386,2.59187818,,,0.1973346
2022-10-20 04:27:10,22.0,0.06410047,2.44090748,,,0.181693062
2022-10-20 04:32:10,22.0,0.07656273,2.64444542,,,0.180465385
2022-10-20 04:37:10,22.0,0.0613159835,2.72874236,,,0.213543639
2022-10-20 04:42:10,22.0,0.07748782,2.61258674,,,0.18402493
2022-10-20 04:47:10,22.0,0.06374741,2.35569334,,,0.285664141
2022-10-20 04:52:10,22.0,0.07964121,2.53251815,,,0.1966853
2022-10-20 04:57:10,22.0,0.0697423443,2.577984,,,0.264870852
2022-10-20 05:02:10,22.0,0.07147672,2.66739225,,,0.2507394
2022-10-20 05:07:10,22.0,0.0726054162,2.42578268,,,0.246989489
2022-10-20 05:12:10,21.0,0.07109465,2.505183,,,0.178886518
2022-10-20 05:17:10,21.0,0.08068474,2.6378262,,,0.24816671
2022-10-20 05:22:10,21.0,0.0654812157,2.415415,,,0.177259743
2022-10-20 05:27:10,21.0,0.06590986,2.60194,,,0.174237862
2022-10-20 05:32:10,21.0,0.07599787,2.54214835,,,0.221978441
2022-10-20 05:37:10,21.0,0.06441211,2.487758,,,0.207924455
2022-10-20 05:42:10,21.0,0.08169275,2.68953776,,,0.138034731
2022-10-20 05:47:10,21.0,0.06856297,2.51828313,,,0.1553162
2022-10-20 05:52:10,21.0,0.06574152,2.379996,,,0.208627626
2022-10-20 05:57:10,21.0,0.06918795,2.53404021,,,0.161116436
2022-10-20 06:02:10,21.0,0.0673433,2.540244,,,0.111102909
2022-10-20 06:07:10,21.0,0.07083297,2.53670168,,,0.145126075
2022-10-20 06:12:10,21.0,0.06746388,2.50486612,,,0.211154789
2022-10-20 06:17:10,21.0,0.06687158,2.4831574,,,0.177588418
2022-10-20 06:22:10,21.0,0.06734746,2.53300834,,,0.155908883
2022-10-20 06:27:10,21.0,0.0678939149,2.57383323,,,0.178123131
2022-10-20 06:32:10,20.0,0.07481293,2.608775,,,0.148272127
2022-10-20 06:37:10,20.0,0.06414248,2.352222,,,0.2536826
2022-10-20 06:42:10,20.0,0.0642578155,2.76892161,,,0.20330061
2022-10-20 06:47:10,21.0,0.06458209,2.52706218,,,0.1649724
2022-10-20 06:52:10,21.0,0.07123098,2.59878969,,,0.191563845
2022-10-20 06:57:10,21.0,0.0654538646,2.64486432,,,0.246817142
2022-10-20 07:02:10,21.0,0.0597694069,2.70489359,,,0.168354735
2022-10-20 07:07:10,21.0,0.069145,2.63762832,,,0.180845171
2022-10-20 07:12:10,21.0,0.07118788,2.54590726,,,0.190343559
2022-10-20 07:17:10,21.0,0.06985108,2.52585244,,,0.227728859
2022-10-20 07:22:10,21.0,0.0712472,2.46343,,,0.255684346
2022-10-20 07:27:10,21.0,0.0636883453,2.339194,,,0.2932944
2022-10-20 07:32:10,21.0,0.06526617,2.273726,,,0.138755709
2022-10-20 07:37:10,21.0,0.06337745,2.247425,,,0.147780657
2022-10-20 07:42:10,20.0,0.0643018559,2.359138,,,0.226406544
2022-10-20 07:47:10,20.0,0.0623859055,2.36602521,,,0.126010284
2022-10-20 07:52:10,20.0,0.06332678,2.332418,,,0.144512862
2022-10-20 07:57:10,20.0,0.0624464266,2.22539377,,,0.115238078
2022-10-20 08:02:10,20.0,0.0601986572,2.36997533,,,0.1314135
2022-10-20 08:07:10,20.0,0.0619636625,2.255263,,,0.145887569
2022-10-20 08:17:10,20.0,0.0612720028,2.30337715,,,0.125774235
2022-10-20 08:22:10,20.0,0.067401275,2.268684,,,0.09328912
2022-10-20 08:27:10,20.0,0.06822446,2.32148457,,,0.161847249
2022-10-20 08:32:10,20.0,0.06298202,2.13081527,,,0.167740464
2022-10-20 08:37:10,20.0,0.0628754348,2.32469821,,,0.140800133
2022-10-20 08:42:10,20.0,0.0641284,2.39510059,,,0.12829417
2022-10-20 08:47:10,20.0,0.06570414,2.44123244,,,0.17540963
2022-10-20 08:52:10,20.0,0.0616197027,2.32860041,,,0.1677789
2022-10-20 08:57:10,20.0,0.06524506,2.31594038,,,0.120493546
2022-10-20 09:02:10,20.0,0.06343159,2.374843,,,0.153910562
2022-10-20 09:07:10,20.0,0.06584578,2.487947,,,0.1315899
2022-10-20 09:12:10,19.0,0.06487677,2.47641087,,,0.183052942
2022-10-20 09:17:10,20.0,0.06761012,2.72145319,,,0.218060553
2022-10-20 09:22:10,20.0,0.0660064444,2.62031746,,,0.190033823
2022-10-20 09:27:10,20.0,0.0843118057,2.635136,,,0.206077978
2022-10-20 09:32:10,20.0,0.0692481846,2.550223,,,0.214335814
2022-10-20 09:37:10,20.0,0.0600141734,2.77563715,,,0.190214813
2022-10-20 09:42:10,20.0,0.07488003,2.58562946,,,0.212775663
2022-10-20 09:47:10,20.0,0.06671667,2.672275,,,0.2463749
2022-10-20 09:52:10,20.0,0.0679792538,2.56502557,,,0.1973121
2022-10-20 09:57:10,21.0,0.06642233,2.707039,,,0.138537437
2022-10-20 10:02:10,21.0,0.07975272,2.578435,,,0.2704658
2022-10-20 10:07:10,21.0,0.07001276,2.74492812,,,0.196697339
2022-10-20 10:12:10,21.0,0.0682162941,2.706643,,,0.235137656
2022-10-20 10:17:10,21.0,0.0648013055,2.74229884,,,0.17444618
2022-10-20 10:22:10,21.0,0.0617404357,2.49586177,,,0.194115683
2022-10-20 10:27:10,21.0,0.06273578,2.54921985,,,0.2261299
2022-10-20 10:32:10,21.0,0.06875827,2.49923778,,,0.231193244
2022-10-20 10:37:10,21.0,0.07189406,2.53770018,,,0.208222851
2022-10-20 10:42:10,21.0,0.06893436,2.61434436,,,0.199125439
2022-10-20 10:47:10,21.0,0.05889771,2.4240284,,,0.232315153
2022-10-20 10:52:10,21.0,0.08055126,2.72468066,,,0.221868992
2022-10-20 10:57:10,21.0,0.06319151,2.583332,,,0.147790924
2022-10-20 11:02:10,21.0,0.06339721,2.52741671,,,0.198985934
2022-10-20 11:07:10,21.0,0.06342843,2.55245352,,,0.146465778
2022-10-20 11:12:10,21.0,0.06550782,2.50741887,,,0.311365068
2022-10-20 11:17:10,21.0,0.07819855,2.6352613,,,0.316814274
2022-10-20 11:22:10,21.0,0.06213935,2.32251859,,,0.1730431
2022-10-20 11:27:10,21.0,0.0614895336,2.35804152,,,0.1160582
2022-10-20 11:32:10,21.0,0.0589585565,2.352938,,,0.1542469
2022-10-20 11:37:10,21.0,0.062186718,2.285144,,,0.138240322
2022-10-20 11:42:10,21.0,0.06243808,2.35302019,,,0.139200673
2022-10-20 11:47:10,21.0,0.0652327,2.437123,,,0.110883065
2022-10-20 11:52:10,21.0,0.0634047538,2.35271,,,0.135045767
2022-10-20 11:57:10,21.0,0.06177221,2.30975032,,,0.190738514
2022-10-20 12:02:10,21.0,0.0641053841,2.283844,,,0.1334369
2022-10-20 12:07:10,21.0,0.06683727,2.32025957,,,0.152663618
2022-10-20 12:12:10,21.0,0.06445674,2.2472477,,,0.105566271
2022-10-20 12:17:10,21.0,0.0583279356,2.29474425,,,0.109317243
2022-10-20 12:22:10,21.0,0.0620926768,2.30561161,,,0.192718372
2022-10-20 12:27:10,20.0,0.0635206848,2.38912249,,,0.161624864
2022-10-20 12:32:10,21.0,0.0572488047,2.4454596,,,0.2232127
2022-10-20 12:37:10,21.0,0.0603736974,2.27675557,,,0.1714355
2022-10-20 12:42:10,21.0,0.06372018,2.47038627,,,0.164565921
2022-10-20 12:47:10,21.0,0.0597838052,2.33891344,,,0.160417572
2022-10-20 12:52:10,21.0,0.05865261,2.27245164,,,0.146858513
2022-10-20 12:57:10,21.0,0.0616081767,2.38737226,,,0.171618059
2022-10-20 13:02:10,21.0,0.06320254,2.222287,,,0.126769021
2022-10-20 13:07:10,20.0,0.0646505,2.30796361,,,0.133020446
2022-10-20 13:12:10,20.0,0.06202479,2.304431,,,0.170258954
2022-10-20 13:17:10,20.0,0.0627857745,2.452246,,,0.183897585
2022-10-20 13:22:10,20.0,0.06380181,2.367939,,,0.156852156
2022-10-20 13:27:10,20.0,0.09117291,2.54394317,,,0.191480115
2022-10-20 13:32:10,21.0,0.05713759,2.605745,,,0.2019195
2022-10-20 13:37:10,21.0,0.07085994,2.699697,,,0.1509771
2022-10-20 13:42:10,21.0,0.07423408,2.67782259,,,0.22492294
2022-10-20 13:47:10,21.0,0.06848656,2.68807554,,,0.255602449
2022-10-20 13:52:10,21.0,0.0712837651,2.64449215,,,0.176224336
2022-10-20 13:57:10,21.0,0.06076077,2.61500478,,,0.250532359
2022-10-20 14:02:10,21.0,0.07281954,2.613359,,,0.178251877
2022-10-20 14:07:10,21.0,0.0612873845,2.632889,,,0.200035244
2022-10-20 14:12:10,21.0,0.06690315,2.75523829,,,0.188043028
2022-10-20 14:17:10,21.0,0.07056512,2.60434127,,,0.212838233
2022-10-20 14:22:10,21.0,0.0686146542,2.79534984,,,0.294576854
2022-10-20 14:27:10,21.0,0.08019066,2.4915657,,,0.156074092
2022-10-20 14:32:10,21.0,0.0783238858,2.422741,,,0.2102502
2022-10-20 14:37:10,22.0,0.0634069741,2.80071449,,,0.196531653
2022-10-20 14:42:10,22.0,0.068598114,2.42990637,,,0.251636446
2022-10-20 14:47:10,22.0,0.06525087,2.592409,,,0.1528994
2022-10-20 14:52:10,22.0,0.07594472,2.80221486,,,0.24865073
2022-10-20 14:57:10,22.0,0.06847016,2.91689157,,,0.2401054
2022-10-20 15:02:10,22.0,0.06880516,2.43421388,,,0.221250713
2022-10-20 15:07:10,22.0,0.07119539,2.89135838,,,0.103616484
2022-10-20 15:12:10,22.0,0.06392658,2.516142,,,0.154018775
2022-10-20 15:17:10,22.0,0.07086963,2.63123679,,,0.157039642
2022-10-20 15:22:10,22.0,0.06232128,2.52299047,,,0.158369452
2022-10-20 15:27:10,22.0,0.0636987463,2.6087184,,,0.203009248
2022-10-20 15:32:10,22.0,0.06567234,2.497621,,,0.2127258
2022-10-20 15:37:10,22.0,0.0643474758,2.54474759,,,0.2186406
2022-10-20 15:42:10,22.0,0.06607377,2.61144781,,,0.23522912
2022-10-20 15:47:10,22.0,0.06963669,2.57253885,,,0.282694638
2022-10-20 15:52:10,22.0,0.065049544,2.51632738,,,0.137510076
2022-10-20 15:57:10,22.0,0.06796477,2.48588848,,,0.22965017
2022-10-20 16:02:10,22.0,0.06406826,2.5726037,,,0.203427538
2022-10-20 16:07:10,22.0,0.07270917,2.808079,,,0.215619534
2022-10-20 16:12:10,22.0,0.07144653,2.80887985,,,0.201552451
2022-10-20 16:17:10,22.0,0.06460616,2.56983519,,,0.23022151
2022-10-20 16:22:10,22.0,0.06793482,2.65647221,,,0.174192831
2022-10-20 16:27:10,22.0,0.06452136,2.69723368,,,0.194739178
2022-10-20 16:32:10,23.0,0.0683508962,2.60594654,,,0.1549895
2022-10-20 16:37:10,23.0,0.06315765,2.5205574,,,0.187906772
2022-10-20 16:42:10,23.0,0.07942869,2.760165,,,0.2607222
2022-10-20 16:47:10,23.0,0.07020593,2.5912168,,,0.206476569
2022-10-20 16:52:10,23.0,0.06230524,2.41085219,,,0.1938113
2022-10-20 16:57:10,23.0,0.0599627048,2.58879328,,,0.181941733
2022-10-20 17:02:10,23.0,0.06191433,2.54458022,,,0.228601336
2022-10-20 17:07:10,23.0,0.0693974346,2.8281858,,,0.168851137
2022-10-20 17:12:10,23.0,0.06562499,2.71420264,,,0.240946755
2022-10-20 17:17:10,23.0,0.06486461,2.488722,,,0.223840564
2022-10-20 17:22:10,23.0,0.06800994,2.398964,,,0.16512087
2022-10-20 17:27:10,23.0,0.06273276,2.36136556,,,0.122520655
2022-10-20 17:32:10,23.0,0.06287193,2.32816815,,,0.110964648
2022-10-20 17:37:10,22.0,0.06559305,2.352863,,,0.158752292
2022-10-20 17:42:10,22.0,0.06399886,2.2691834,,,0.119095594
2022-10-20 17:47:10,22.0,0.0634814948,2.31045175,,,0.08093042
2022-10-20 17:52:10,22.0,0.0642534047,2.43650246,,,0.1462749
2022-10-20 17:57:10,22.0,0.0615365058,2.188842,,,0.1514985
2022-10-20 18:02:10,22.0,0.0619434826,2.4098618,,,0.202175766
2022-10-20 18:07:10,22.0,0.0633021742,2.26826549,,,0.1596739
2022-10-20 18:12:10,22.0,0.06251025,2.37106013,,,0.198944479
2022-10-20 18:17:10,22.0,0.06287748,2.35579658,,,0.131497264
2022-10-20 18:22:10,22.0,0.062896,2.31271029,,,0.181620076
2022-10-20 18:27:10,22.0,0.0658467,2.22594213,,,0.159771845
2022-10-20 18:32:10,22.0,0.062742494,2.18508315,,,0.123635329
2022-10-20 18:37:10,22.0,0.0645011142,2.26159525,,,0.109491654
2022-10-20 18:42:10,22.0,0.0639518946,2.25414968,,,0.1466089
2022-10-20 18:47:10,22.0,0.0606488548,2.45783663,,,0.146271244
2022-10-20 18:52:10,22.0,0.06339244,2.3802073,,,0.151605919
2022-10-20 18:57:10,22.0,0.063389875,2.42983937,,,0.209289461
2022-10-20 19:02:10,22.0,0.0635240451,2.621518,,,0.203637287
2022-10-20 19:07:10,22.0,0.06463799,2.5957284,,,0.254595637
2022-10-20 19:12:10,22.0,0.0664866939,2.66798329,,,0.1857169
2022-10-20 19:17:10,22.0,0.06616228,2.46855259,,,0.227988422
2022-10-20 19:22:10,22.0,0.07942808,2.73590016,,,0.201937124
2022-10-20 19:27:10,22.0,0.06726541,2.539169,,,0.24626334
2022-10-20 19:32:10,22.0,0.0745866448,2.57622933,,,0.148978263
2022-10-20 19:37:10,22.0,0.06134045,2.55034423,,,0.155567154
2022-10-20 19:42:10,22.0,0.0729751661,2.76731467,,,0.229350477
2022-10-20 19:47:10,22.0,0.06904391,2.65364861,,,0.1659991
2022-10-20 19:52:10,22.0,0.06509172,2.71817327,,,0.231560156
2022-10-20 19:57:10,22.0,0.06331143,2.69525051,,,0.1892938
2022-10-20 20:02:10,22.0,0.08723982,2.52273726,,,0.178773478
2022-10-20 20:07:10,22.0,0.06474237,2.54025578,,,0.189031616
2022-10-20 20:12:10,22.0,0.0721091554,2.56224942,,,0.239400446
2022-10-20 20:17:10,22.0,0.0721069947,2.80929065,,,0.275183648
2022-10-20 20:22:10,23.0,0.0645358339,2.44012117,,,0.196772337
2022-10-20 20:27:10,23.0,0.06409832,2.51198363,,,0.167485446
2022-10-20 20:32:10,23.0,0.07631288,2.52692866,,,0.141591847
2022-10-20 20:37:10,23.0,0.0632372648,2.49103117,,,0.1971233
2022-10-20 20:42:10,23.0,0.06368037,2.44277859,,,0.187853619
2022-10-20 20:47:10,23.0,0.07567739,2.63146043,,,0.2275923
2022-10-20 20:52:10,23.0,0.08455828,2.443258,,,0.248719469
2022-10-20 20:57:10,23.0,0.07338352,2.42980576,,,0.188515812
2022-10-20 21:02:10,23.0,0.07285881,2.53225851,,,0.240718991
2022-10-20 21:07:10,23.0,0.06617922,2.54502678,,,0.125029325
2022-10-20 21:12:10,23.0,0.066911906,2.50764418,,,0.285494357
2022-10-20 21:17:10,23.0,0.075484775,2.53693,,,0.212192848
2022-10-20 21:22:10,23.0,0.0714880452,2.4694,,,0.195837185
2022-10-20 21:27:10,23.0,0.06339973,2.49151564,,,0.223156244
2022-10-20 21:32:10,23.0,0.06396722,2.37735653,,,0.1619544
2022-10-20 21:37:10,23.0,0.0606276467,2.551673,,,0.25208655
2022-10-20 21:42:10,23.0,0.06811379,2.53515887,,,0.240509883
2022-10-20 21:47:10,23.0,0.0744311363,2.57297683,,,0.205243692
2022-10-20 21:52:10,23.0,0.07031039,2.4824543,,,0.14813292
2022-10-20 21:57:10,23.0,0.0717092454,2.60120749,,,0.219430476
2022-10-20 22:02:10,23.0,0.07791195,2.74019718,,,0.157835141
2022-10-20 22:07:10,23.0,0.0686067939,2.56855035,,,0.2523135
2022-10-20 22:12:10,23.0,0.0658329353,2.41566062,,,0.2710209
2022-10-20 22:17:10,23.0,0.06912222,2.79530025,,,0.2909457
2022-10-20 22:22:10,23.0,0.06744992,2.34526062,,,0.2799953
2022-10-20 22:27:10,23.0,0.06919725,2.5293808,,,0.130814627
2022-10-20 22:32:10,23.0,0.06607963,2.53610015,,,0.164841533
2022-10-20 22:37:10,23.0,0.0652161241,2.43510985,,,0.175262809
2022-10-20 22:42:10,23.0,0.07066908,2.61526728,,,0.1843597
2022-10-20 22:47:10,22.0,0.0630161762,2.44640326,,,0.208873287
2022-10-20 22:52:10,22.0,0.06939378,2.52828574,,,0.232883528
2022-10-20 22:57:10,22.0,0.06613851,2.46245885,,,0.165573731
2022-10-20 23:02:10,22.0,0.07003388,2.57849073,,,0.237221569
2022-10-20 23:07:10,22.0,0.06257073,2.40703177,,,0.262799382
2022-10-20 23:12:10,22.0,0.06806911,2.68385649,,,0.246927917
2022-10-20 23:17:10,22.0,0.0749322,2.473092,,,0.191108108
2022-10-20 23:22:10,22.0,0.07106177,2.572303,,,0.167006
2022-10-20 23:27:10,22.0,0.0613061972,2.400541,,,0.17918691
2022-10-20 23:32:10,22.0,0.06382524,2.31833,,,0.121115729
2022-10-20 23:37:10,22.0,0.06614262,2.21023059,,,0.0912348852
2022-10-20 23:42:10,22.0,0.0652089044,2.3429172,,,0.090094395
2022-10-20 23:47:10,22.0,0.0614701845,2.30241466,,,0.1566434
2022-10-20 23:52:10,22.0,0.06270796,2.293075,,,0.159421265
2022-10-20 23:57:10,21.0,0.0605049655,2.262969,,,0.147237465
2022-10-21 00:02:10,21.0,0.0636409149,2.33026457,,,0.0882398
2022-10-21 00:07:10,21.0,0.06763146,2.365032,,,0.08476437
2022-10-21 00:12:10,21.0,0.0673936754,2.199701,,,0.11861299
2022-10-21 02:02:10,21.0,0.08415536,2.69478178,,,0.221405879
2022-10-21 02:07:10,20.0,0.06584765,2.45404863,,,0.232552543
2022-10-21 02:12:10,21.0,0.06277108,2.46099639,,,0.2068809
2022-10-21 02:17:10,21.0,0.07934656,2.65440178,,,0.13154088
2022-10-21 02:22:10,21.0,0.07122323,2.6130147,,,0.213129833
2022-10-21 02:27:10,21.0,0.06464307,2.43780947,,,0.2246786
2022-10-21 02:32:10,21.0,0.06232569,2.56693578,,,0.216316089
2022-10-21 02:37:10,21.0,0.06821099,2.48024869,,,0.273750573
2022-10-21 02:42:10,21.0,0.06780928,2.57062268,,,0.219232619
2022-10-21 02:47:10,21.0,0.0694958344,2.56454086,,,0.231765449
2022-10-21 02:52:10,21.0,0.0732253939,2.48466158,,,0.262758762
2022-10-21 02:57:10,21.0,0.073424004,2.38960528,,,0.2083783
2022-10-21 03:02:10,21.0,0.06931505,2.61777878,,,0.156499684
2022-10-21 03:07:10,21.0,0.0772561356,2.707625,,,0.19689022
2022-10-21 03:12:10,21.0,0.0776066259,2.45273781,,,0.266883165
2022-10-21 03:17:10,20.0,0.06955712,2.39443326,,,0.190157712
2022-10-21 03:22:10,20.0,0.07341982,2.49055052,,,0.202981964
2022-10-21 03:27:10,20.0,0.06598663,2.32719564,,,0.1788022
2022-10-21 03:32:10,20.0,0.06742665,2.59458447,,,0.18749173
2022-10-21 03:37:10,20.0,0.07328092,2.818701,,,0.155717269
2022-10-21 03:42:10,20.0,0.07102804,2.4431808,,,0.2683106
2022-10-21 03:47:10,20.0,0.07897268,2.509888,,,0.189115718
2022-10-21 03:52:10,20.0,0.07339023,2.55209,,,0.305647
2022-10-21 03:57:10,20.0,0.0705149248,2.49066234,,,0.190555871
2022-10-21 04:02:10,20.0,0.07575081,2.64933133,,,0.168190822
2022-10-21 04:07:10,20.0,0.06580524,2.5047574,,,0.237116069
