timestamp,低频加速度RMS_x,高频加速度有效值_x,低频加速度有效值_x,高频加速度峭度,低频加速度RMS_y,高频加速度有效值_y,低频加速度RMS,速度RMS,低频加速度有效值_y,速度有效值
2022-11-28 08:00:00,0.38835175823958334,1.3097463933333333,0.7994212852499999,3.0326130047777786,0.02027329783402778,0.035452591066666664,0.3831718749999998,0.6369635416666668,0.4284593420909092,0.6613404449090909
2022-11-29 08:00:00,0.41407891290555554,1.5385006866666668,0.8882673515833335,2.9285720024895725,3.5074127939859716,4.161594194558334,0.3783854166666669,0.6266249999999999,0.38182842491666663,0.630473191
2022-11-30 08:00:00,0.40567039173437514,1.219125209,0.74373282386,2.9930862339861113,4.632954888263888,5.8433716308333326,0.3491947368421052,0.6502578947368423,0.40970697416666657,0.6630766543333333
2022-12-01 08:00:00,0.3644913077861111,1.3268867183333335,0.7878982961666668,3.1436873051805567,0.8255520853486115,1.487782431683333,0.35055958549222793,0.6249689119170985,0.39258552725,0.6052610950833334
2022-12-02 08:00:00,0.3750616673414636,1.3348610408333332,0.8164359283333331,3.014968453666666,0.02545090025374999,0.035724873850000005,0.35433333333333317,0.6200989583333334,0.41496676849999997,0.60955180925
2022-12-03 08:00:00,0.36333214029409727,1.3385163658333334,0.8268387588333334,3.032860681208334,0.7994079344586107,0.7701364805333334,0.3501322751322752,0.5935502645502645,0.4155404875,0.6295516034166667
2022-12-04 08:00:00,0.33369080045590255,1.0967150559545455,0.6816300717272727,2.9832852218611094,3.9851276276093017,5.451694678333333,0.3310104166666665,0.6083802083333334,0.40789679116666666,0.5832271433333333
2022-12-05 08:00:00,0.36274700301388874,1.3498807216666666,0.8532167910833334,3.120829783013891,2.8464298549673654,4.131850691883334,0.35379687500000023,0.591125,0.34608816458333336,0.5910653280833333
2022-12-06 08:00:00,0.3766845740659649,1.3131076327272728,0.8304286076666666,3.0732926414545463,0.024776060156399445,0.03531379963333333,0.36938541666666674,0.5926250000000001,0.39318884899999995,0.5687762075000001
2022-12-07 08:00:00,0.3776013768749999,1.4629289408333335,0.8448223523333335,3.0170142838333307,0.020649658111527785,0.03579384395833333,0.35285937500000014,0.5833125,0.30796342725,0.5840125444166667
2022-12-08 08:00:00,0.34481862856527795,1.291191231075,0.8366387231666669,3.0293408285674577,0.04949537026444438,0.03581574523333334,0.35667708333333326,0.5743750000000002,0.37271661666666667,0.5786783951666666
2022-12-09 08:00:00,0.3667086916562501,1.33143817,0.8237757844999999,2.938809510513891,3.5592667583720834,4.2352173925,0.32350000000000007,0.582713541666667,0.2835062113333333,0.5828375013333335
2022-12-10 08:00:00,0.35488854730590286,1.3057601308333335,0.7956329040833334,2.81121746197222,4.4423222769305575,5.689536801666666,0.3378281250000001,0.5871875,0.2746566119166666,0.5679382920833334
2022-12-11 08:00:00,0.35207182764305545,1.3160576033333333,0.7948094485,3.1506464171527746,0.3604595583388887,0.48703854718333334,0.3119893617021277,0.5731968085106386,0.4531428310000001,0.5449457575000001
2022-12-12 08:00:00,0.3080559177961806,1.076843407725,0.6344077976333333,3.023044789277782,0.020608966343055566,0.03599997610833333,0.3447979274611397,0.5873264248704663,0.31365691433333337,0.5679611813333333
2022-12-13 08:00:00,0.32775256446840273,1.4200091133333332,0.7992171609166667,3.0549831050833323,1.5175186909077782,2.1543738927416665,0.3365691489361701,0.5882021276595746,0.33886949650000003,0.5913361789166668
2022-12-14 08:00:00,0.3430674766006943,1.2694769083333333,0.7588781980833333,2.96193198894444,3.8546059885152824,5.063163549166666,0.3296770833333334,0.58890625,0.3903317452500001,0.5804109532499999
2022-12-15 08:00:00,0.3473957341458334,1.2754768783333332,0.7581916355833332,2.903569820902778,3.7601353482929154,5.097029516291667,0.322421875,0.6014270833333332,0.38103319691666665,0.5504940405
2022-12-16 08:00:00,0.3152108648253471,1.2412131541666667,1.64675143875,3.020955279555555,1.7814934736522219,2.834908544641667,0.32379581151832454,0.5771832460732983,0.40426610550000003,0.570746814
2022-12-17 08:00:00,0.3346889501749999,1.2695680919916665,0.7932705428333334,3.0137253831944424,0.021049010169722215,0.0358547178,0.31739583333333343,0.5723593749999999,0.314494864,0.5677434708333333
2022-12-18 08:00:00,0.33265185923576407,1.4076549463636363,0.8902881748333336,3.0026965862638835,1.971250468992084,2.5385929666583333,0.3047187500000002,0.5812760416666664,0.27677987260000003,0.5646542308000001
2022-12-19 08:00:00,0.3208139111090279,1.279041115,0.8357756065916667,2.7833128013749984,4.235638491666664,5.483188795833333,0.3461770833333335,0.5828177083333335,0.36051453145454543,0.569424943
2022-12-20 08:00:00,0.29456991330208343,1.106202077275,0.7022315700916667,3.0417354405972263,2.1821531391222204,3.2143089030833334,0.31857812499999993,0.5830729166666665,0.39562192083333336,0.5477053795000001
2022-12-21 08:00:00,0.34060718663888906,1.3292790183333334,0.8450586075833334,3.0413308794011154,0.020295102828333352,0.03528598191666667,0.33059375,0.5918541666666665,0.3531354203333334,0.5843229243333333
